 aspect_ratio | width | height | iso_639_1 |            file_path             | vote_average | vote_count | movie_id | image_type 
        0.667 |  2000 |   3000 | pt        | /rU4oIKv5I4C59DpcXKmT7kNwGI0.jpg |        5.312 |          1 |      122 | poster
        0.667 |  2000 |   3000 | pt        | /dqd7JdEMX0JgXw3Hw0sBM9iRrJz.jpg |        5.312 |          1 |      122 | poster
        0.667 |  2000 |   3000 | en        | /A0uT7ELKhgCB10qubggn1q86DUV.jpg |        5.252 |          4 |      122 | poster
        0.667 |   690 |   1035 | tr        | /oh1knfZ4LLEMGt0n0rlJDSGB4dj.jpg |        5.246 |          2 |      122 | poster
        0.667 |   500 |    750 | pl        | /oV6t5tkv41NHxc80gBuvuHvNlnS.jpg |        5.246 |          2 |      122 | poster
        0.667 |  1000 |   1500 | sk        | /y0hIMGh5ybjBh9TzcsN8eGjTRMJ.jpg |        5.246 |          2 |      122 | poster
        0.667 |  1400 |   2100 | fr        | /A6f9wzmSRctdiF30cK8CmK42uUn.jpg |        5.246 |          2 |      122 | poster
        0.667 |  2000 |   3000 | sv        | /mQ2ElfbwLtPnLhNHLzXDJBR0yWK.jpg |        5.246 |          2 |      122 | poster
        0.667 |  1000 |   1500 | en        | /qzyTYAP9aC4HJs6qdUeT9uOF7vK.jpg |        5.246 |          2 |      122 | poster
        0.667 |  2000 |   3000 | pt        | /aXS3D94iIO9dheHrG0BhgUR4Wuy.jpg |        5.246 |          2 |      122 | poster
        0.667 |  1400 |   2100 | de        | /hPGieyI888lePsvyfiAql97FXae.jpg |        5.246 |          2 |      122 | poster
        0.667 |  1000 |   1500 | pt        | /A97TNynOdQVkqKWgZADJ5l0flVF.jpg |         5.19 |          5 |      122 | poster
        0.667 |  1920 |   2880 | de        | /cVDyJeRVS9VPt2OuaCs4CSMWzbS.jpg |         5.18 |          3 |      122 | poster
        0.667 |  1000 |   1500 | fr        | /hmqDZuS4SK9TbEo29KBSqidIFTr.jpg |         5.18 |          3 |      122 | poster
        0.667 |  1000 |   1500 | fr        | /wi6UQrFN19tEgSxFLbYI4ak421D.jpg |         5.18 |          3 |      122 | poster
        0.667 |  2000 |   3000 | en        | /dbmVvwTwKxPZoZVz6YYoRv4fumz.jpg |         5.18 |          3 |      122 | poster
        0.701 |  1000 |   1426 | fr        | /brZGO6EJCB6DGrnU7aSIz6VE0eZ.jpg |        5.172 |          1 |      122 | poster
        0.683 |  1485 |   2174 | de        | /slXpJKaj0J2SajiBr8GFEq5lSiT.jpg |        5.172 |          1 |      122 | poster
        0.715 |  1073 |   1500 | bg        | /73yl2EiYWtns6BjGmdspaOx9WGu.jpg |        5.172 |          1 |      122 | poster
        0.667 |  2000 |   3000 | de        | /eSfn9ULvRqGmVcSCVQfB4gMMWNQ.jpg |        5.172 |          1 |      122 | poster
        0.703 |   843 |   1199 | ja        | /r02fxiFGS22U6OLRa4CRVRwYTCK.jpg |        5.172 |          1 |      122 | poster
        0.713 |  1064 |   1492 | ja        | /4EErkQqlMsJ7SErKW6i2FSV8vNa.jpg |        5.172 |          1 |      122 | poster
        0.706 |   847 |   1200 | ja        | /zBD93A0cprXaM1GpTLZYCkJnGEZ.jpg |        5.172 |          1 |      122 | poster
        0.701 |  1000 |   1426 | pl        | /7tcBb1FA5mEPzzfioqHhKqX76ak.jpg |        5.172 |          1 |      122 | poster
         0.75 |   600 |    800 | fr        | /qyToW4IdcERSyq1jvj0KrwibqfH.jpg |        5.172 |          1 |      122 | poster
        0.667 |  2000 |   3000 | en        | /aXLP6dwctU3nbfJ73UyiN9zSzNB.jpg |        5.172 |          1 |      122 | poster
        0.667 |  2000 |   3000 | sv        | /ugiQIa0eszkOQdj4jQwio9zbR9h.jpg |        5.172 |          1 |      122 | poster
        0.667 |  2000 |   3000 | en        | /y6m8uQrHT77r3zxmBsmMv2mCjAn.jpg |        5.172 |          1 |      122 | poster
         0.68 |  2000 |   2940 | en        | /3XnyC6MQTXLEAEgJTSPTAyGKxfm.jpg |        5.172 |          1 |      122 | poster
        0.667 |  2000 |   3000 | de        | /zKpr3strTnOHR7ioaZBoiFqjhVB.jpg |        5.172 |          1 |      122 | poster
        0.667 |  2000 |   3000 | de        | /kCOS3EdN9u0wkf4MF8D8INkdXSh.jpg |        5.172 |          1 |      122 | poster
        0.679 |   839 |   1236 | en        | /ttBDm6AnyT3OoA0EeqwiRkOYVTE.jpg |        5.172 |          1 |      122 | poster
        0.679 |   839 |   1236 | en        | /xXVCYf27LlCtghtCTmTpSL3xkjU.jpg |        5.172 |          1 |      122 | poster
        0.679 |   839 |   1236 | en        | /59XxLGsXU6bQXpYaJ2howFbItsW.jpg |        5.172 |          1 |      122 | poster
        0.701 |  1000 |   1426 | en        | /sAUnWfmCBEcAhyRieiYS82lvTw9.jpg |        5.172 |          1 |      122 | poster
        0.701 |  1000 |   1426 | en        | /4uRRUKpnzYACrYtb4mG5Bfq6oME.jpg |        5.172 |          1 |      122 | poster
        0.667 |   500 |    750 | ru        | /c7QWLNIvyWEbmECGmCO5i4evueh.jpg |        5.172 |          1 |      122 | poster
        0.667 |   500 |    750 | ko        | /oAmBzNEIodpJaveryXOxrOWIKFJ.jpg |        5.172 |          1 |      122 | poster
        0.667 |  2000 |   3000 | en        | /kt8jfqDucdpMgAxYRtgGU2UmjlG.jpg |        5.172 |          1 |      122 | poster
         0.69 |   922 |   1337 | pt        | /tZjAeyfEPCtTcWUKOaBijJPzzbx.jpg |        5.118 |          4 |      122 | poster
        0.667 |  1000 |   1500 | es        | /fYA3YXw5WzM3wahYhxlcEqmolFj.jpg |        5.106 |          2 |      122 | poster
        0.701 |  1000 |   1426 | en        | /leByP4WKzUeVR31LB17cre9AHcc.jpg |        5.106 |          2 |      122 | poster
         0.67 |   720 |   1074 | ko        | /4Wx6LzgvTqZ7rVwhvuLXBvbYhCh.jpg |        5.106 |          2 |      122 | poster
        0.701 |  1000 |   1426 | en        | /fWAdY43jHIG1eSEg9m7BL9IDdkZ.jpg |        5.106 |          2 |      122 | poster
        0.668 |   668 |   1000 | en        | /4aygggkUcSc2lzuZpic1YNthlkQ.jpg |        5.056 |          5 |      122 | poster
        0.667 |  1200 |   1800 | en        | /uAyBAdGBKqApKUFDoR3n9LMbRiU.jpg |        4.996 |          6 |      122 | poster
        0.667 |  1000 |   1500 | he        | /fGeFoMBoU2WpdHTcCCbs3n59phj.jpg |            0 |          0 |      122 | poster
        0.667 |  2000 |   3000 | cs        | /l32XoC1eFjCwpRGhWWEsZQfmT19.jpg |            0 |          0 |      122 | poster
        0.667 |  1000 |   1500 | fr        | /lYSANjHpWvfiGaA71aaYS0KUgAe.jpg |            0 |          0 |      122 | poster
        0.667 |  2000 |   3000 | pl        | /mk8Lq9iOQQjYtohteVJZSEoNQ3u.jpg |            0 |          0 |      122 | poster
        0.667 |  2000 |   3000 | fi        | /bhh1Ij7QY4uW8Xbn3nZr02fnuNO.jpg |            0 |          0 |      122 | poster
        0.667 |  2000 |   3000 | cs        | /oMPQKXzXBKFChJOW4Iic8JcOySL.jpg |            0 |          0 |      122 | poster
        0.701 |  1000 |   1426 | es        | /ggtaOOCYK6LdtyCvZH7iTaZHDr3.jpg |            0 |          0 |      122 | poster
        0.701 |  1000 |   1426 | es        | /zbbmEWnU3MMfIaX5xRSqZygsA7t.jpg |            0 |          0 |      122 | poster
        0.667 |  2000 |   3000 | it        | /1xj6XE4KxIshBTD0JjRIcHcXA31.jpg |            0 |          0 |      122 | poster
        0.701 |  1000 |   1426 | es        | /3aDeagIbeZTOItteOsmOYxGeUJF.jpg |            0 |          0 |      122 | poster
        0.667 |   768 |   1152 | de        | /hshlGrwlU3n565BCTqozpbu7xP3.jpg |            0 |          0 |      122 | poster
        0.667 |  1000 |   1500 | de        | /35KmQMVqvmBlwKZwPcmIQVuPqIg.jpg |            0 |          0 |      122 | poster
        0.701 |  1068 |   1524 | ko        | /n8BPIRqvj1SdTRND828ANXhmSng.jpg |            0 |          0 |      122 | poster
        0.667 |  1000 |   1500 | fr        | /wlAGEXYQuQ8ulzTnpcBTv7kQDgq.jpg |            0 |          0 |      122 | poster
        0.667 |  1000 |   1500 | fr        | /A50jASmvvHz3dP5UxiWaNhY8wWn.jpg |            0 |          0 |      122 | poster
        0.667 |  1000 |   1500 | fi        | /8HIRU0ejC7theMP5B6XHUBlT20J.jpg |            0 |          0 |      122 | poster
        0.667 |   550 |    825 | cn        | /sTYXwQ5slpyxly2qWamFj1wPxR2.jpg |            0 |          0 |      122 | poster
        0.708 |  1020 |   1441 | es        | /jEJSn8O75hgs9x0qghCZdu7iBHN.jpg |            0 |          0 |      122 | poster
        0.667 |  2000 |   3000 | de        | /bVdAbHE1JiSk9atT2kZhsf9WnQh.jpg |            0 |          0 |      122 | poster
        0.667 |  2000 |   3000 | fi        | /4DlQUtPnJ46HzCquErROrYfgdd6.jpg |            0 |          0 |      122 | poster
        0.716 |   690 |    964 | zh        | /gT4ahS54n26Ha634M5b7mcuiqrS.jpg |            0 |          0 |      122 | poster
        0.716 |  1080 |   1509 | zh        | /g6a5Xu6ta3LChHX3Lh4EV1qmiG.jpg  |            0 |          0 |      122 | poster
        0.707 |   773 |   1093 | ko        | /q18cGTsIJZILA68w2wkvVeIjU2Q.jpg |            0 |          0 |      122 | poster
        0.677 |   620 |    916 | cn        | /5zLDN5BFJPjskxsTB0oe0kmbb2L.jpg |            0 |          0 |      122 | poster
        0.677 |   620 |    916 | cn        | /8QaZYChiyDHkqe3HIzLoDKuzCSt.jpg |            0 |          0 |      122 | poster
        0.704 |   528 |    750 | ja        | /lne7DiCsfrxX3wi5YRJyzbpmTGZ.jpg |            0 |          0 |      122 | poster
        0.677 |   620 |    916 | cn        | /wUTPGrVYEMZihl2ozkWLl9YQ4xU.jpg |            0 |          0 |      122 | poster
        0.677 |   620 |    916 | cn        | /29N7mf7giFQJnU4lZO2AksQW56x.jpg |            0 |          0 |      122 | poster
        0.698 |   528 |    756 | ko        | /s4GcDNRjIjUxMDExLH1S8hqkUVM.jpg |            0 |          0 |      122 | poster
        0.698 |   528 |    756 | ko        | /8YO5Y2r17ywE5wGEfWs2IiMlFaG.jpg |            0 |          0 |      122 | poster
        0.735 |   602 |    819 | zh        | /eWW3NiJLKJ83f6vHDuY10rnqvpc.jpg |            0 |          0 |      122 | poster
        0.698 |   528 |    756 | ko        | /vIpRBsqBammD7OHvOu2U8fAer6p.jpg |            0 |          0 |      122 | poster
        0.709 |   532 |    750 | ja        | /1ERoOlu6Icv5J7Wnx79H5QmA7uH.jpg |            0 |          0 |      122 | poster
        0.679 |  1080 |   1591 | zh        | /wo5Mr61FCFNmCPLNNOUsmPGHw3N.jpg |            0 |          0 |      122 | poster
        0.698 |   528 |    756 | ko        | /AqP3BtkNFmRKHx7oSnRlQS4OkTa.jpg |            0 |          0 |      122 | poster
        0.677 |   620 |    916 | cn        | /cvjOTLMDVOYXfRjF0rY7MmeSQAH.jpg |            0 |          0 |      122 | poster
        0.701 |  1080 |   1541 | cn        | /ffKURxtpXWBx3KccMac1nMTZKRj.jpg |            0 |          0 |      122 | poster
        0.709 |  1064 |   1500 | ja        | /4yxdQ10qt7iRC3z7QM6elPfYyN5.jpg |            0 |          0 |      122 | poster
        0.701 |  1080 |   1541 | cn        | /uO8XUNdaIefCJiL6PPbznxvd3l5.jpg |            0 |          0 |      122 | poster
        0.708 |  1062 |   1500 | ja        | /kPHOoEq7CfsndO39gKZ3Z94x8CP.jpg |            0 |          0 |      122 | poster
        0.716 |  2000 |   2794 | zh        | /f6t2duRdubQscVqKhrsTsoQTdcS.jpg |            0 |          0 |      122 | poster
        0.667 |   500 |    750 | es        | /iEv63PMLQXgBBRzGhsJvXec3d99.jpg |            0 |          0 |      122 | poster
        0.667 |   920 |   1380 | de        | /zY8nr1KELsPUkSlG4JcHaFYcyNJ.jpg |            0 |          0 |      122 | poster
        0.667 |  1000 |   1500 | es        | /6SdyIAibqbzKJFTQXqQk0zDqJAw.jpg |            0 |          0 |      122 | poster
        0.701 |  1000 |   1426 | hu        | /jswxAkK77qGoj9bRQ1Vi0VU2ZXv.jpg |            0 |          0 |      122 | poster
        0.701 |  1000 |   1426 |           | /6ISdPY1hY7pn4giF1jxlPeQPKQ3.jpg |            0 |          0 |      122 | poster
        0.701 |  1000 |   1426 |           | /i2FMhWM8Y71C2x8jjMuaX1CKLOz.jpg |            0 |          0 |      122 | poster
        0.701 |  1000 |   1426 |           | /rne1fdpmAsOCkX7505KlaTRad0s.jpg |            0 |          0 |      122 | poster
        0.667 |   500 |    750 | ko        | /9Wy9nN6a2N872mAa80pOQEGcyhr.jpg |            0 |          0 |      122 | poster
        0.667 |   500 |    750 | ko        | /cTXeztO2eP0aeAPQPn284ruYD5N.jpg |            0 |          0 |      122 | poster
        0.667 |  1000 |   1500 | fr        | /9UvgVnzMWX00e0oerTmo7jpavkG.jpg |            0 |          0 |      122 | poster
        0.667 |  2000 |   3000 | it        | /ynhydMaP4rWdwDGGmAcco7WD8i8.jpg |            0 |          0 |      122 | poster
        0.701 |   994 |   1417 | it        | /dcyaAJJR4uk6LjJYC8DOXY9Awsu.jpg |            0 |          0 |      122 | poster
        0.667 |  1000 |   1500 | hu        | /23IPRobureeKVTrk2GE3eMgUQOz.jpg |            0 |          0 |      122 | poster
        0.667 |  2000 |   3000 | en        | /bTfSHgbVVrvD3R48L3FpN7fWwTe.jpg |            0 |          0 |      122 | poster
        0.667 |  2000 |   3000 | th        | /4qPSczlV2DW9KkBtvtywfmppXeI.jpg |            0 |          0 |      122 | poster
        0.667 |  1365 |   2048 | th        | /k6FawnxKABrpC4rlP7BbcPrZO10.jpg |            0 |          0 |      122 | poster
        0.667 |  2000 |   3000 | en        | /zdps51Wq2KvPgRK2m1ClMPIarL0.jpg |            0 |          0 |      122 | poster
        0.667 |  2000 |   3000 | en        | /8brpoixauiN36xn32CDaToqnXd6.jpg |            0 |          0 |      122 | poster
        0.667 |  2000 |   3000 | es        | /bQqwBFCa5YhFLuXVWNx9BLuaGvg.jpg |            0 |          0 |      122 | poster
        0.667 |  2000 |   3000 | hu        | /hnFxhHhoYDyc1nKANypUWTARYaO.jpg |            0 |          0 |      122 | poster
        0.667 |  1000 |   1500 | en        | /jNN8kQvGVFFdRXb6rZPUD6naqpI.jpg |            0 |          0 |      122 | poster
        0.667 |  2000 |   3000 | pt        | /xoIUejDalB1E1ReCBsivt3x9OcR.jpg |            0 |          0 |      122 | poster
        0.667 |  2000 |   3000 | he        | /1FFoxqaTbRJ28O8dyDkQZ9a8mut.jpg |            0 |          0 |      122 | poster
        0.667 |  2000 |   3000 | he        | /oGCMxqJJ0Fdd3GslOY6Nm2ftMjV.jpg |            0 |          0 |      122 | poster
        0.667 |  2000 |   3000 | cs        | /veOsTeiIg6v6FKmbZ7ms8amD7My.jpg |            0 |          0 |      122 | poster
        0.667 |  2000 |   3000 | es        | /zuno397bFUzpBfV2LTDwL2gFvaa.jpg |            0 |          0 |      122 | poster
        0.667 |  2000 |   3000 | ro        | /dNc0Ewy6n4WOudxx8Op9FgslH8v.jpg |            0 |          0 |      122 | poster
        4.919 |  1451 |    295 | es        | /qzHCu6O3LAXhPuslqYrs7dGESep.png |        5.312 |          1 |      122 | logo
        4.719 |  2100 |    445 | en        | /mZtF6SOsVddoK3I3VLi2oTZ5BR2.png |            0 |          0 |      122 | logo
        4.549 |  2279 |    501 | en        | /lO5w0NW2QybOqa9W4UVDxP8oEtU.svg |            0 |          0 |      122 | logo
        4.549 |  2279 |    501 | en        | /2glQ9nYxjCRB27mpwNjS4pfH0RK.svg |            0 |          0 |      122 | logo
        4.549 |  2279 |    501 | en        | /cYyWkzGD44aro8ss0x4F5ARNE52.svg |            0 |          0 |      122 | logo
        4.365 |   790 |    181 | ru        | /l2uvD5DO7sLNMMWxKDth5Lh7zlx.png |            0 |          0 |      122 | logo
        3.836 |   794 |    207 | hu        | /rv1IEdwyvBFh22unmk5lhgY4j1S.png |            0 |          0 |      122 | logo
        4.393 |   782 |    178 | de        | /bKV61GANB2PKdWOBqmB1I8UqQeA.png |            0 |          0 |      122 | logo
        5.361 |   788 |    147 | fr        | /lwrQpi0t5DbeFGjXGOeoFg5PCJ6.png |            0 |          0 |      122 | logo
        6.288 |   786 |    125 | it        | /2vm23Ftf7RQ7jv5mXDxcKrFmWt2.png |            0 |          0 |      122 | logo
        7.009 |   785 |    112 | ru        | /7wBSSCBLnABsitEFAwcfKLP1SMk.png |            0 |          0 |      122 | logo
        4.726 |   794 |    168 | en        | /5MZ7hOxlASjra0LgQ1fHH2pLChI.png |            0 |          0 |      122 | logo
        5.065 |   780 |    154 | en        | /az0B2zwZn5R2v66y14LT5ewHoQ9.png |            0 |          0 |      122 | logo
        6.661 |   786 |    118 | fr        | /tvEoxZiBOHgpBYnqyhH7onhwPyE.png |            0 |          0 |      122 | logo
         3.99 |   786 |    197 | pt        | /zhqhjgjakEb0mnjQOMDI0EMJF8T.png |            0 |          0 |      122 | logo
        3.639 |   797 |    219 | hu        | /jErXmJRjU3eBkyZUebnMrTUUWE8.png |            0 |          0 |      122 | logo
        6.418 |   783 |    122 | it        | /sXjW1ITT8jrLswZDlDDMPFR5mHj.png |            0 |          0 |      122 | logo
        4.116 |   782 |    190 | es        | /hZiZ67GMVkOamuHZ7Z5vcJzH1bM.png |            0 |          0 |      122 | logo
        6.205 |   788 |    127 | pl        | /igJhXwPTtqZXUO1wewP81JEv5Qj.png |            0 |          0 |      122 | logo
        4.875 |   624 |    128 | sk        | /vL5mY5AT7ff2ripa30mjSi9Vc0r.png |            0 |          0 |      122 | logo
        7.085 |   751 |    106 | ro        | /uxqwj7XgfcEs1lh9d6H6C009Ok1.png |            0 |          0 |      122 | logo
          5.2 |   780 |    150 | fi        | /rOZLXOmWwxPBLmCVtEJqhAPF82D.png |            0 |          0 |      122 | logo
        4.613 |  1739 |    377 | he        | /80mndjGXojFsvrcFuXtwgrpxRpp.png |            0 |          0 |      122 | logo
        1.778 |  3840 |   2160 |           | /620hnMVLu6RSZW6a5rwO8gqpt0t.jpg |        5.394 |         10 |   508943 | backdrop
        1.778 |  3840 |   2160 | en        | /zdT9pVcXEKo2wpQb4HDPRWMQXvp.jpg |        5.388 |          4 |   508943 | backdrop
        1.778 |  1920 |   1080 | ru        | /cS9wPYC99khLSBKvmhLATAVa19x.jpg |        5.384 |          2 |   508943 | backdrop
        1.778 |  1426 |    802 |           | /sbpQEk9H7PAlXClIvDZjsb9EXb2.jpg |        5.384 |          2 |   508943 | backdrop
        1.778 |  3840 |   2160 | da        | /6jiFOEdH0hFg7p0U7HFXwO24W4F.jpg |        5.318 |          3 |   508943 | backdrop
        1.778 |  2000 |   1125 |           | /eqAGEN60pHPdkHTryQtmOxaM5sa.jpg |        5.312 |          1 |   508943 | backdrop
        1.778 |  3840 |   2160 |           | /qNntXcx85J1zBValUDgDgSODKSV.jpg |        5.312 |          1 |   508943 | backdrop
        1.778 |  2880 |   1620 |           | /gWZTAnjLQlk0bg16zP5G5XG70Ys.jpg |        5.312 |          1 |   508943 | backdrop
        1.778 |  1920 |   1080 | en        | /grTxXdcd9pqkGccRL8W29LFhSlw.jpg |        5.312 |          1 |   508943 | backdrop
        1.778 |  3840 |   2160 | en        | /wiqOdWT643wYXSGvSGLjdQSkwpM.jpg |        5.258 |          6 |   508943 | backdrop
        1.778 |  1920 |   1080 |           | /7C9iFwMlvtsbl6e4kxSRg7trZtM.jpg |        5.252 |          4 |   508943 | backdrop
        1.778 |  1600 |    900 |           | /kKDnLyCOUSXErTPlctXRhEGX5J7.jpg |        5.246 |          2 |   508943 | backdrop
        1.778 |  1730 |    973 |           | /ymkRWcaVQ0OTxwZ2h0CExGioEUQ.jpg |        5.246 |          2 |   508943 | backdrop
